stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
1246,15052,"Lee Hwy, WB @ N George Mason Drive, FS",38.896449,-77.134321,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15052#realTimeResultsContainer"
1247,15053,"Lee Hwy, WB @ N Harrison Street, NS",38.896442,-77.137358,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15053#realTimeResultsContainer"
1248,15054,"Lee Hwy, WB @ N Harrison Street, FS",38.896280,-77.138490,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15054#realTimeResultsContainer"
1249,15055,"Lee Hwy, WB @ N Kensington Street, NS",38.895500,-77.141600,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15055#realTimeResultsContainer"
1250,15056,"Lee Hwy, WB @ N Lexington Street, NS",38.894898,-77.143821,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15056#realTimeResultsContainer"
1252,15058,"Lee Hwy, WB @ John Marshall Drive, NS",38.893680,-77.147700,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15058#realTimeResultsContainer"
1253,15059,"Lee Hwy, WB @ N Powhatan Street, NS",38.893073,-77.150116,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15059#realTimeResultsContainer"
1254,15060,"Lee Hwy, WB @ N Potomac Street, NS",38.892640,-77.151715,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15060#realTimeResultsContainer"
1255,15061,"Lee Hwy, WB @ N Quantico Street, NS",38.892287,-77.153054,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15061#realTimeResultsContainer"
1256,15062,"Lee Hwy, WB @ N Roosevelt Street, FS",38.891444,-77.154739,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15062#realTimeResultsContainer"
1257,15100,"N Nash Street, NB @ Wilson Blvd, FS",38.895568,-77.073081,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15100#realTimeResultsContainer"
1258,15101,"N Barton Street, SB @ Fairfax Drive, NS",38.888205,-77.088477,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15101#realTimeResultsContainer"
1259,15102,"N Barton Street, NB @ Fairfax Drive, NS",38.887365,-77.088184,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15102#realTimeResultsContainer"
1261,15119,"WILSON BLVD, EB @ FORT MYER DRIVE, NS",38.894750,-77.072532,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15119#realTimeResultsContainer"
1262,15118,"WILSON BLVD, WB @ N MOORE STREET, FS",38.895110,-77.071882,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15118#realTimeResultsContainer"
1340,82007,"Shirlington Station, Bay E",38.839540,-77.087260,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A82007#realTimeResultsContainer"
1341,15132,"S HAYES STREET, SB @ 12TH STREET S, FS",38.862510,-77.059820,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15132#realTimeResultsContainer"
